boot_id,T
1149,0.006719678781664101
1150,0.006712033950324067
1151,0.010701127688397167
1152,0.005934298628436886
1153,0.004103919310897005
1154,0.0046597194894676675
1155,0.0077472463132511075
1156,0.007587171943035198
1157,0.007884300672865658
1158,0.008149353601077538
1159,0.00578968961752011
1160,0.00637326738952394
1161,0.009534407361049864
1162,0.007811133761877949
1163,0.006439572592923574
1164,0.009224071501210001
1165,0.007822647334493008
1166,0.006683158929727951
1167,0.010297868634723711
1168,0.00998354131399276
1169,0.006942258704294185
1170,0.010519224587498915
1171,0.010258796076131338
1172,0.009696408959512352
1173,0.00739825339723599
1174,0.004664353419511693
1175,0.006680377765008278
1176,0.010200882752569265
1177,0.00436466049019789
1178,0.005884077080834012
1179,0.006131652301729938
1180,0.00591090737978371
1181,0.006228624401569551
1182,0.00680835832984079
1183,0.009188321711414744
1184,0.009088437095302831
1185,0.004827257027867954
1186,0.011987226635488818
1187,0.008646183711582626
1188,0.00663626503934793
1189,0.007325074330634554
1190,0.007622133612084447
1191,0.011499664819015263
1192,0.006686770699683141
1193,0.00596081650295086
1194,0.007009359619465702
1195,0.005465806647759154
1196,0.005789396814351895
1197,0.003481416599842696
1198,0.00888794547542486
1199,0.005842403667892437
1200,0.006303459526645694
1201,0.008311987960209556
1202,0.004282596519378599
1203,0.012118663728462748
1204,0.008492086659179058
1205,0.002070554605250291
1206,0.004007428788177464
1207,0.007975062803929778
1208,0.00945052836542393
1209,0.012029996639444861
1210,0.007677860345122858
1211,0.010657398097234094
1212,0.008896310472910035
1213,0.007771897715572509
1214,0.006512405400408525
1215,0.002316082557571575
1216,0.006450717940809511
1217,0.003459715362589125
1218,0.007169573366972074
1219,0.007011429094354966
1220,0.006727454443461732
1221,0.0035843096712324025
1222,0.004205429190898347
1223,0.006304692629758154
1224,0.010942878414926364
1225,0.008426056827631968
1226,0.007988934960036964
1227,0.010017767412207886
1228,0.007970061980009163
1229,0.00788259699597727
1230,0.006951842155240559
1231,0.008587093332598097
1232,0.007084987522755497
1233,0.008839658985707394
1234,0.004386777174366157
1235,0.007382004906151154
